id,nombre,precio_bs,imagen,url,categoria_id,categoria_slug
662808,CREMA DENTAL KIDS FRESANFANTASTICO X 50GR  COLGATE,"Bs. 1.533,87",https://pccentro.net.ve/img/s/2/8/1/6/2/28162-large_default.webp,/producto/cuidado-personal/cuidado-bucal/662808/crema-dental-colgate-kids-50gr,4366,cuidado-personal/cuidado-bucal
320679,CREMA DENTAL TOTAL 12 ANTI-SARRO X 75ML  COLGATE,"Bs. 4.271,10",https://pccentro.net.ve/img/s/3/0/4/0/3/30403-large_default.webp,/producto/cuidado-personal/cuidado-bucal/320679/colgate-crema-dental-total-12-anti-sarro-x-75ml-1,4366,cuidado-personal/cuidado-bucal
386965,ENJUAGUE BUCAL PLAX ODOR CONTROL ZERO ALCOHOL,"Bs. 5.406,67",https://pccentro.net.ve/img/s/5/7/5/5/8/57558-large_default.webp,/producto/cuidado-personal/cuidado-bucal/386965/enj-bucal-colgate-plax-odor-control-zero-alcohol-x-250-ml-colgate,4366,cuidado-personal/cuidado-bucal
384656,ENJUAGUE BUCAL LISTERINE COOL MINT SIN ALCOHOL 500ML,"Bs. 7.508,32",https://pccentro.net.ve/img/s/5/6/0/5/6/56056-large_default.webp,/producto/cuidado-personal/cuidado-bucal/384656/listerine-coolmint-zero-500ml-divar,4366,cuidado-personal/cuidado-bucal
386966,CEPILLO DENTAL COLGATE SLIM SOFT ADVANCED ULTRA SUAVE X 2 UNIDADES COLGATE PALMOLIVE,"Bs. 9.567,60",https://pccentro.net.ve/img/s/5/8/7/5/4/58754-large_default.webp,/producto/cuidado-personal/cuidado-bucal/386966/cepilla-dental-colgate-slim-soft-advanced-ultra-suave-x-2-unds-colgate,4366,cuidado-personal/cuidado-bucal
252027,CEPILLO DENTAL COLGATE PREMIER CLEAN X1 UNIDAD COLGATE PALMOLIVE,"Bs. 1.067,77",https://pccentro.net.ve/img/s/7/0/4/3/7/70437-large_default.webp,/producto/cuidado-personal/cuidado-bucal/252027/colgate-cepillo-dental-premier-clean,4366,cuidado-personal/cuidado-bucal
287220,ENJUAGUE BUCAL PERIOGARD X250ML COLGATE,"Bs. 9.211,67",https://pccentro.net.ve/img/s/2/8/3/3/2/28332-large_default.webp,/producto/cuidado-personal/cuidado-bucal/287220/enj-colg-periogard-s-alcohol-x-250-ml,4366,cuidado-personal/cuidado-bucal
661948,CREMA DENTAL TRIPLE ACCION,"Bs. 1.423,70",https://pccentro.net.ve/img/s/8/2/2/3/0/82230-large_default.webp,/producto/cuidado-personal/cuidado-bucal/661948/crema-dental-colgate-triple-accion-60ml,4366,cuidado-personal/cuidado-bucal
369395,ENJUAGUE BUCAL TOTAL 12 CLEAN MINT 250ML COLGATE,"Bs. 3.228,75",https://pccentro.net.ve/img/s/7/3/1/8/5/73185-large_default.webp,/producto/cuidado-personal/cuidado-bucal/369395/colgate-total-12-enjuague-bucal-clean-mint-250-ml,4366,cuidado-personal/cuidado-bucal
386482,CREMA DENTAL NATURAL EXTRACTO CARBON  ACTIVADO X 140ML COLGATE PALMOLIVE COMPANY,"Bs. 8.059,15",https://pccentro.net.ve/img/s/4/6/8/0/3/46803-large_default.webp,/producto/cuidado-personal/cuidado-bucal/386482/colgate-natural-extracts-carbon-act-x-140g,4366,cuidado-personal/cuidado-bucal
