producto_id,nombre_comercial,foto_url,score,desc_cobeca
39569,"RANITIDINA 150 mg / 10 mL X 10 SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53151.jpg",0.839,"RANITIDINA SOL ORAL 150MG/10ML BIOQ"
38066,"FEBRATIC 15 mg/mL SUSPENSION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26062.jpg",0.643,"FEBRATIC GTS 15MG/ML 15ML MEG"
38887,"TRACTIL 4 mg X 12 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4638.jpg",0.688,"TRACTIL TAB 4MG X12 RNV"
37496,"ARUDIL 20 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19059.jpg",0.693,"ARUDIL TAB REC 20MG X30 FAR"
37519,"ATORVASTATINA 20 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/97977.jpg",0.913,"ATORVASTATINA COMP REC 20MG X30 LETI"
38909,"URODUTAN 200 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/22852.jpg",0.653,"URODUTAN TAB 200MG X10 FC"
38867,"TIOCOL 8 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26009.jpg",0.904,"TIOCOL TAB REC 8MG X10 PHARME"
38360,"LIPEND 20 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52072.jpg",0.689,"LIPEND COMP 20MG X30 FC"
37518,"ATORVASTATINA 20 mg X 14 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11565.jpg",0.875,"ATORVASTATINA TAB 20MG X14 PHARME"
38857,"TIALIN 100 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13811.jpg",0.796,"TIALIN COMP 100MG X10 MEG"
39166,"CRISOMET 50 mg - 850 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/19233.jpg",0.737,"CRISOMET TAB REC 50MG/850MG X30 FAR"
39109,"BISOPROLOL FUMARATO - HIDROCLOROTIZIDA 2,5 mg - 6,25 mg COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20507.jpg",0.732,"BISOPROLOL/HCT TAB 2,5/6,25MG X15 ALESS"
38476,"METRONIDAZOL 500 mg / 100 mL SOLUCIÓN PARA INFUSIÓN.","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21336.jpg",0.737,"METRONIDAZOL INF INY 500MG/100ML CR DIST"
38351,"LEVOTIROXINA SODICA 50 mcg X 50 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21408.jpg",0.703,"LEVOTIROXINA SOD TAB 50MCG X50 ALESS"
39066,"APLACAL 750 mg X 10 TABLETAS MASTICABLES SABOR A MENTA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21600.jpg",0.884,"APLACAL TAB MAST MENTA 750MG X10 MEY"
38842,"TAMSULOSINA HCL 0,4 mg CAPSULAS DE LIBERACION PROGRAMADA X 30 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24279.jpg",0.739,"TAMSULOSINA CAP 0,4MG X30 ALESS"
37510,"ATAPEC 100 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25050.jpg",0.853,"ATAPEC TAB 100MG X30 FC"
38539,"NEFROTAL 100 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/25320.jpg",0.729,"NEFROTAL COMP REC 100MG X10 MEG"
38502,"MISULVAN 30 mg / 5 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26235.jpg",0.663,"MISULVAN FORTE JBE 30MG/5MG/ML 120ML PLX"
38931,"VALSARTAN 160 MG X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54468.jpg",0.892,"VALSARTAN CAP 160MG X30 VLM"
38288,"KETOPROFENO 100 mg X 10 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51778.jpg",0.892,"KETOPROFENO CAP 100MG X10 MEDV"
38189,"HEXANTFLEM 250 mg / 5 mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53268.jpg",0.813,"HEXANTFLEM SOL ORAL 250MG/5ML 120ML MEG"
37708,"CEFADROXILO 500 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53295.jpg",0.892,"CEFADROXILO TAB 500MG X10 FMED"
37686,"CARDIPIRINA 80 mg X 30 CAPSULAS CON MICROGRANULOS CON CUBIERTA ENTERICA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4758.jpg",0.673,"CARDIPIRINA CAP 80MG X30 ZUO"
38871,"TIOCOLCHICOSIDO 4 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26050.jpg",0.942,"TIOCOLCHICOSIDO COMP 4MG X10 LETI"
38011,"EPITRAL 50 mg X 30 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20036.jpg",0.693,"EPITRAL TAB REC 50MG X30 VLM"
37417,"AMBROXOL CLORHIDRATO - LORATADINA 30 mg - 5 mg / 5 mL JARABE","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/26230.jpg",0.896,"AMBROXOL/LORATAD JBE 30MG/5MG 120ML BIOQ"
38713,"QUETIVAL 200 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52493.jpg",0.796,"QUETIVAL TAB REC 200MG X30 VLM"
38230,"IBUTAN 400 mg X 20 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/92332.jpg",0.731,"IBUTAN TAB 400MG X20 MEY"
37983,"DORIXINA FLEX 125 mg - 5 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4769.jpg",0.735,"MIGRA DORIXINA COMP 125/1MG X10 MEG"
38507,"MONTRAX 10 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27191.jpg",0.882,"MONTRAX TAB 10MG X10 BIOTECH"
38159,"GLIBENCLAMIDA 5 mg X 30 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50984.jpg",0.904,"GLIBENCLAMIDA TAB 5MG X30 FMED"
37636,"CABERTRIX 0,5 mg X 4 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29371.jpg",0.765,"CABERTRIX COM 0.5MG X 4"
38343,"LEVOFLOXACINO 750 mg X 5 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53251.jpg",0.892,"LEVOFLOXACINO TAB REC 750MG X5 ADN"
38342,"LEVOFLOXACINO 500 mg X 5 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53252.jpg",0.892,"LEVOFLOXACINO TAB REC 500MG X5 ADN"
38429,"MARTESIA 75 mg X 14 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95844.jpg",0.693,"MARTESIA CAP 75MG X14 MEG"
37381,"ALBENDAZOL 400 mg X 10 TABLETAS MASTICABLES","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52550.jpg",0.892,"ALBENDAZOL 400MG TAB MAST X10 ZUZU"
38560,"NITAX 500 mg X 6 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24328.jpg",0.853,"NITAX TAB REC 500MG X6 PHARME"
37666,"CANTIP 16 mg X 30 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/29751.jpg",0.732,"CANTIP COMP 16MG X 30"
38702,"PROPRANOLOL 40mg X 20 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13203.jpg",0.947,"PROPRANOLOL COMP 40MG X20 PLX"
38817,"SUPRAMYCINA FORTE 200 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52474.jpg",0.695,"SUPRAMYCINA FORTE TAB 200MG X10 CR CCM"
38737,"RISPERID 3 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/94359.jpg",0.942,"RISPERID COMP 3MG X30 MEG"
38428,"MARTESIA 300 mg X 14 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/95724.jpg",0.710,"MARTESIA CAP 300MG X14 MEG"
38392,"LORAVAL 10 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9147.jpg",0.779,"LORAVAL TAB 10MG X10 VLM"
39515,"GESTAGENO 200 mg CAPSULAS DE GELATINA BLANDA X 10 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/21413.jpg",0.620,"GESTAGENO CAP BLD 200MG X30 CR CCM"
37726,"CETIRIZINA DICLORHIDRATO 10 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1505.jpg",0.913,"CETIRIZINA TAB REC 10MG X10 CLX"
39477,"DESLER M 5 mg - 10 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18361.jpg",0.777,"DESLER M TAB 5MG/10MG X10 PHARME"
38147,"GABAPENTINA 300 mg X 14 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/23487.jpg",0.796,"GABAPENTINA TAB 300MG X14 CR LATT"
39476,"DESLER M 5 mg - 10 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/96524/96524.jpg",0.777,"DESLER M TAB REC 5MG/10MG X30 PHARME"
38125,"FLUNARIZINA 10 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53116.jpg",0.875,"FLUNARIZINA TAB 10MG X30 CCM"
38118,"FLUCONAZOL 200 mg TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50070.jpg",0.691,"FLUCONAZOL CAP 200MG X 4 GENFAR"
38109,"FLODONT 0,15 % ENJUAGUE BUCAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6926.jpg",0.610,"FLODONT UNG TOPICO BUCAL 15G MEG"
38481,"METRONIDAZOL 500 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51052.jpg",0.892,"METRONIDAZOL TAB 500MG X10 CR DIST"
39509,"FLEVOMAX - D 600 mg X 15 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54226.jpg",0.623,"FLEVOMAX-D COMP REC 600MG X15 FAHD"
39508,"FLATVIN 125 mg X 10 CAPSULAS BLANDAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/24281.jpg",0.677,"FLATVIN CAP BLD 125MG X10 VIN"
39089,"ATROVERAN FORTE 20mg TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53249.jpg",0.653,"VITAMIX FORTE TAB X10 ADN"
38077,"FERGANIC 40 mg X 30 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53159.jpg",0.882,"FERGANIC CAP 40MG X30 MEG"
38073,"FENITOINA SODICA 250 mg / 5 mL X 30 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53246.jpg",0.675,"FENITOINA SOD SOL INY 250MG/5MLX1 ADN"
38068,"FEBRILIX 500 mg X 20 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7037.jpg",0.629,"FEBRILIX TAB 500MG X20 KIMIC"
38045,"ESPIRONOLACTONA 25 mg X 10 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/50567.jpg",0.676,"ESPIRONOLACTONA COM 25MG X 20 GENFAR"
38014,"ERITROMICINA 500 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52542.jpg",0.892,"ERITROMICINA TAB 500MG X10 ZUZU"
38059,"EVABOLIN 25 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52003.jpg",0.764,"EMPAGLIFLOZINA TAB 25MG X30 DIST"
38849,"TENSOMAX 30 mg X 30 CAPSULAS DE LIBERACION PROLONGADA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/30143.jpg",0.633,"TENSOMAX LP CAP 30 MG X 30"
37972,"DOLKIDS 160 mg X 20 TABLETAS MASTICABLES","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5370.jpg",0.684,"DOLKIDS TAB 160MG X20 CLX"
37976,"Domperidona 10mg X 30 Tabletas","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/99579/99579.jpg",0.962,"DOMPERIDONA TAB 10MG X30 PHARME"
37862,"DALTAZEN 60 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/28478.jpg",0.817,"DALTAZEN COM 60 MG X 10"
38839,"TAMOSTIN 0,4 mg X 30 CAPSULAS DE LIBERACION PROLONGADA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54206.jpg",0.646,"TAMOSTIN CAP LP 0,4MG X30 LETI"
38265,"IZABAN DPP 25 mg - 5 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54207.jpg",0.756,"IZABAN DPP COMP REC 25MG/5MG X30 LETI"
38350,"LEVOTIROXINA SODICA 100 mcg X 50 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54490.jpg",0.723,"LEVOTIROXINA SOD TAB 100MCG X50 CR DIST"
39102,"BIOTALOL HCT 2,5 mg - 6,25 mg COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53196.jpg",0.779,"BIOTALOL HCT COMP REC 2,5/6,25MGX30 LETI"
38789,"SIDAZOL 50 mg X 30 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53222.jpg",0.779,"SIDAZOL TAB 50MG X30 COFA"
37439,"AMOXICILINA - ACIDO CLAVULANICO 500 mg - 125 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53232.jpg",0.770,"AMOXICILINA/AC CLAV TAB 500/125MGX10 ADN"
37899,"DEXAMETASONA 4 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53504.jpg",0.904,"DEXAMETASONA TAB 4MG X10 KMP"
38617,"ONDANSETRON 8 mg / 4 mL X 1 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53239.jpg",0.707,"ONDANSETRON SOL INY IM/IV 8MG/4ML X1 ADN"
38453,"Metformina Clorhidrato 850mg X 30 Tabletas Recubiertas","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51389.jpg",0.962,"METFORMINA TAB 850MG X30 CR DIST"
38214,"IBUPROFENO 600 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3823.jpg",0.931,"IBUPROFENO COMP 600MG X10 LETI"
38603,"OMEPRAZOL 20 mg X 10 CAPSULAS GASTRORRESISTENTES","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53303.jpg",0.875,"OMEPRAZOL CAP 20MG X10 FMED"
38895,"TRIMEBUTINA 300 mg X 10 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53502.jpg",0.892,"TRIMEBUTINA TAB 300MG X10 KMP"
37367,"ACTUMIR DUO 12,5mg-850mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53556.jpg",0.603,"IZABAN DUO COMP REC 12,5/1000MG X30 LETI"
37521,"ATORVASTATINA 20 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51293.jpg",0.913,"ATORVASTATINA TAB REC 20MG X30 VLM"
37737,"CIATAL 500 mg / 2 mL X 1 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51327.jpg",0.688,"CIATAL SOL INY 500MG/2ML X1 SIEG"
37675,"CARBAMAZEPINA 200 mg X 30 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51392.jpg",0.931,"CARBAMAZEPINA COMP 200MG X30 VLM"
38553,"NIFEDIPINA 10 mg X 30 COMPRIMIDOS DISPERSABLES","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51432.jpg",0.887,"NIFEDIPINA COMP 10MG X30 LETI"
38299,"KETOROLAC TROMETAMINA 20 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51770.jpg",0.853,"KETOROLACO TROMETAMINA TAB 20MG X10 FMED"
38452,"CLORHIDRATO DE METFORMINA 500 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51771.jpg",0.892,"METFORMINA TAB 500MG X30 FMED"
37832,"COLOZIN® (LACTOBACILLUS PLANTARUM - PEDIOCOCCUS ACIDILACTICI) 150 mg (3,0 x 10⁹ ufc) X 30 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51786.jpg",0.695,"COLOZIN CAP 150MG X30 LETI"
37657,"CANDESARTAN 8 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51789.jpg",0.942,"CANDESARTAN COMP 8MG X10 LETI"
39443,"BIOTALOL HCT 10 mg - 6,25 mg COMPRIMIDOS RECUBIERTOS ","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51791.jpg",0.792,"BIOTALOL HCT COMP 10MG/6,25MG X30 LETI"
38785,"SERTRALINA 50 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/51984.jpg",0.913,"SERTRALINA COMP REC 50MG X30 LETI"
37780,"CLENOSAN 90 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52057.jpg",0.671,"CLENOSAN COMP REC 90MG X30 LETI"
38034,"ESOMEPRAZOL 20 mg X 28 CAPSULAS CON MICROGRANULOS DE LIBERACION ENTERICA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52332.jpg",0.765,"ESOMEPRAZOL CAP LE 20MG X28 LETI"
38167,"GLIMEPIRIDA 4 mg X 15 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52338.jpg",0.942,"GLIMEPIRIDA COMP 4MG X15 LETI"
39314,"NAPROXENO SODICO 275 mg COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52339.jpg",0.747,"NAPROXENO SOD COMP REC 275MG X10 LETI"
37482,"APLACAL 750 mg X 80 TABLETAS MASTICABLES SABOR A BANANA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53180.jpg",0.811,"APLACAL TAB MAST 750MG SURT X80 SIEG"
39338,"PEGYT 50 mg X 30 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52625.jpg",0.718,"PEGYT CAP 50MG X30 LETI"
37942,"DIGLET 5000 U.I. X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52638.jpg",0.816,"DIGLET COMP REC 5000UI X10 LETI"
38306,"LACTBET 3000 U X 10 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52649.jpg",0.947,"LACTBET CAP 3000U X10 BIOT"
39578,"SIMULTAN DUO 50 mg - 850 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52757.jpg",0.756,"SIMULTAN COMP REC 50MG/850MG X30 DLR"
38623,"  SUEROLITO ZINC 75 mEq/L SOLUCION ELECTROLITICA USO ORAL SABOR A FRUTAS TROPICALES","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52758.jpg",0.618,"ORALZINC PVO SOL ORAL FRUTAS TROP VARG"
38694,"PREGABALINA 150 mg X 30 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/27605.jpg",0.763,"PREGABALINA CAP 150MG X30 PHARMA"
37633,"BUTAL 8 mg X 20 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52802.jpg",0.747,"BUTAL TAB REC 8MG X20 SIEG"
38957,"FARMAD 1000 UI X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/52843.jpg",0.788,"VIT C TAB 1000MG X30 SAAS"
38184,"GYNOMET 750 mg - 200 mg X 7 OVULOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53056.jpg",0.676,"GYNOMET OVUL VAG 750MG/200MG X7 LETI"
38213,"IBUN 800 mg X 10 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/53061.jpg",0.769,"IBUN TAB REC 800MG X10 COFA"
37589,"BISOPROLOL FUMARATO 5 mg X 30 TABLETAS RECUBIERTAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/98668.jpg",0.895,"BISOPROLOL FUMARATO COMP 5MG X30 LETI"
38804,"SOMAZINA 500 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1568.jpg",0.732,"SOMAZINA COM 500 MG X 30"
38363,"LISILETIC 20 mg -12,5 mg X 30 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/1677.jpg",0.817,"LISILETIC COMP 20MG/12,5MG X30 LETI"
38949,"VIASEk 50 mg X 2 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/2929.jpg",0.693,"VIASEK COMP 50MG X2 LETI"
37333,"ACICLOR 1 g X 10 COMPRIMIDOS A.P.","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3203.jpg",0.735,"ACICLOR AP COMP 1G X10 LETI"
38396,"LOSARTAN POTASICO 50 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/54209.jpg",0.803,"LOSARTAN POTASICO TAB 50MG X10 KMP"
38381,"LORATADINA 10 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/3401.jpg",0.913,"LORATADINA COMP 10MG X10 LETI"
37517,"ATORVASTATINA 20 mg X 10 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4070.jpg",0.913,"ATORVASTATINA COMP 20MG X10 LETI"
37600,"BLOKIUM 100 mg X 30 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/4312.jpg",0.662,"BLOKIUM COMP 100MG X30 LETI"
38285,"KETOPROFENO 100mg / 2 mL X 2 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5201.jpg",0.923,"KETOPROFENO AMP 100MG/2ML X2 LETI"
38950,"VIASEk 50 mg X 1 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5327.jpg",0.693,"VIASEK COMP REC 50MG X1 LETI"
37782,"CLINDAMICINA 600 mg / 4 mL X 1 AMPOLLAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/5821.jpg",0.915,"CLINDAMICINA AMP 600MG/4ML X1 LETI"
38851,"TENSOPIN 20 mg / mL SOLUCION ORAL","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/6991.jpg",0.689,"TENSOPIN GTS 20ML LETI"
38440,"MELOXICAM 15 mg X 10 COMPRIMIDOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/7370.jpg",0.913,"MELOXICAM COMP 15MG X10 LETI"
38706,"PROXIME 750 mg X 5 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8044.jpg",0.724,"PROXIME COMP REC 750MG X5 LETI"
37880,"DERAIN 15 % CREMA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8277.jpg",0.781,"DERAIN CREM 15G LETI"
38183,"GYNODERAIN 0,6 g X 6 OVULOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8278.jpg",0.770,"GYNODERAIN OVU 0,6G X6 LETI"
37334,"ACICLOR 5 % CREMA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/8876.jpg",0.650,"ACICLOR CREM 5% 10G LETI"
37497,"ASAPROL 81 mg X 100 COMPRIMIDOS ENTERICOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9092.jpg",0.882,"ASAPROL COMP 81MG X100 LETI"
39000,"ZONTRICON 100mg/5mL POLVO PARA SUSPENSION","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/9316.jpg",0.730,"ZONTRICON SUSP PED 100MG/5ML 30ML LETI"
38153,"GENESA 3mg-20 mcg X 21 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/11639.jpg",0.917,"GENESA COMP 3MG/30 MCG X21 LETI"
38907,"ULGARIN 40 mg X 32 CAPSULAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/13323.jpg",0.704,"ULGARIN CAP 40MG X32 LETI"
37311,"ACETAMINOFEN 650mg X 30 TABLETAS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/15591.jpg",0.962,"ACETAMINOFEN COMP 650MG X30 LETI"
37962,"DOBRACID 300 mg X 30 COMPRIMIDOS RECUBIERTOS DE LIBERACION PROLONGADA","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/16483.jpg",0.795,"DOBRACID COMP LP 300MG X30 LETI"
38587,"OLMECAR 20 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/18030.jpg",0.806,"OLMECAR COMP REC 20MG X30 LETI"
38588,"OLMECAR 40 mg X 30 COMPRIMIDOS RECUBIERTOS","https://mav.farmaciasaas.com/api/images/articulos/DISTRIBUCION/20723.jpg",0.882,"OLMECAR TAB 40MG X30 LETI"
